179,2022-01-06,0.2839,95,2095
180,2022-03-10,0.5518,533,1395
181,2022-02-09,0.757,163,95
182,2022-02-01,0.0279,815,2211
183,2022-01-08,0.5925,247,3170
184,2022-01-10,0.3039,432,2069
185,2022-03-10,0.1104,61,1527
186,2022-03-22,0.2598,519,1451
187,2022-02-24,0.1238,774,2666
188,2022-02-11,0.9413,459,1220
189,2022-03-11,0.5724,5,1856
190,2022-01-10,0.339,241,3054
191,2022-02-25,0.989,579,2927
192,2022-01-18,0.8943,642,2725
193,2022-03-24,0.5333,609,957
194,2022-03-06,0.3503,291,2731
195,2022-01-06,0.7848,732,2346
196,2022-01-29,0.6724,731,1546
197,2022-02-25,0.5197,253,431
198,2022-03-19,0.3278,596,788
199,2022-03-06,0.8228,369,1860
200,2022-03-26,0.098,728,1743
201,2022-03-02,0.8284,83,377
202,2022-01-26,0.0622,909,532
203,2022-02-21,0.4763,456,319
204,2022-02-15,0.3693,538,1649
205,2022-01-31,0.5882,531,3190
206,2022-01-15,0.3948,270,2393
207,2022-03-18,0.4988,433,1802
208,2022-02-14,0.689,970,2005
209,2022-02-06,0.7317,426,667
210,2022-03-04,0.1443,130,1985
211,2022-03-14,0.7112,132,2885
212,2022-02-23,0.5132,541,483
213,2022-03-19,0.6945,466,1938
214,2022-02-21,0.0326,160,2289
215,2022-03-14,0.3693,974,486
216,2022-01-08,0.6016,418,451
217,2022-02-28,0.1209,585,1186
218,2022-01-21,0.0403,156,482
219,2022-01-15,0.3715,383,1242
220,2022-01-02,0.294,28,585
221,2022-01-24,0.1421,603,1727
222,2022-01-28,0.0487,915,1249
223,2022-01-17,0.8891,220,749
224,2022-03-25,0.8191,500,8
225,2022-03-08,0.1223,357,276
226,2022-02-10,0.8704,427,1970
227,2022-01-30,0.5731,579,1852
228,2022-02-26,0.9003,800,1545
229,2022-02-12,0.4752,737,2480
230,2022-03-18,0.1328,141,2067
231,2022-01-18,0.6365,779,1842
232,2022-03-02,0.6672,152,2981
233,2022-01-28,0.3252,819,2559
234,2022-02-12,0.6645,419,1586
235,2022-03-13,0.2328,404,1388
236,2022-03-05,0.541,981,2746
237,2022-02-10,0.89,753,1136
238,2022-03-16,0.6459,886,678
239,2022-02-22,0.7072,585,2580
240,2022-02-13,0.7962,724,1265
241,2022-03-06,0.561,126,2637
242,2022-02-25,0.5594,197,2534
243,2022-02-24,0.5418,775,216
244,2022-01-19,0.9573,534,775
245,2022-03-25,0.7506,514,76
246,2022-01-14,0.1203,958,2178
247,2022-01-25,0.1797,19,1126
248,2022-02-18,0.7868,251,2890
249,2022-01-27,0.8389,593,1819
250,2022-03-04,0.0846,546,2485
251,2022-01-13,0.3204,603,184
252,2022-02-01,0.4915,956,95
253,2022-01-03,0.34,184,1699
254,2022-02-02,0.0241,540,1299
255,2022-02-25,0.382,93,469
256,2022-03-06,0.9798,554,688
257,2022-02-16,0.2854,187,1046
258,2022-01-12,0.7683,157,1256
259,2022-01-23,0.9522,694,693
260,2022-01-05,0.0589,984,1332
261,2022-02-23,0.1815,730,239
262,2022-02-27,0.298,101,1310
263,2022-03-07,0.1425,914,1327
264,2022-03-10,0.2579,964,495
265,2022-01-05,0.0519,245,3080
266,2022-02-26,0.597,242,2019
267,2022-02-17,0.5086,516,1577
268,2022-01-27,0.9494,275,248
269,2022-03-04,0.3183,566,1667
270,2022-03-25,0.0655,29,1669
271,2022-02-25,0.6335,935,76
272,2022-01-12,0.2692,986,2400
273,2022-03-21,0.6751,252,3125
274,2022-02-28,0.5547,804,514
275,2022-01-07,0.3046,416,1826
276,2022-01-11,0.0839,651,2049
277,2022-03-15,0.2035,991,583
278,2022-01-01,0.3733,172,1004
279,2022-01-01,0.5375,433,2273
280,2022-02-14,0.4517,1,1903
281,2022-01-01,0.9611,635,1184
282,2022-02-20,0.6531,171,2
283,2022-01-07,0.0602,943,1975
284,2022-02-12,0.2733,256,2785
285,2022-01-01,0.3802,359,2589
286,2022-03-20,0.2128,860,2090
287,2022-01-14,0.2813,165,3027
288,2022-02-04,0.5341,71,1231
289,2022-01-25,0.0897,715,503
290,2022-02-22,0.8305,742,2279
291,2022-01-05,0.9988,899,1769
292,2022-02-13,0.2109,516,1303
293,2022-01-31,0.8839,968,1403
294,2022-01-13,0.6352,770,2898
295,2022-02-26,0.4527,251,2712
296,2022-01-17,0.983,349,862
297,2022-02-07,0.4598,613,1345
298,2022-01-24,0.0159,708,547
299,2022-02-07,0.6464,2,2493
300,2022-02-06,0.4765,923,39
301,2022-03-23,0.6727,423,2276
302,2022-01-16,0.8953,720,2002
303,2022-03-18,0.7625,551,332
304,2022-03-23,0.7873,664,2667
305,2022-02-12,0.0775,31,2750
306,2022-01-24,0.4452,126,1445
307,2022-02-24,0.972,385,2462
308,2022-03-07,0.358,181,3145
309,2022-02-03,0.8119,8,511
310,2022-02-27,0.4627,958,790
311,2022-02-24,0.4446,226,3043
312,2022-02-05,0.0198,287,2787
313,2022-01-14,0.9214,366,784
314,2022-03-07,0.09,628,2560
315,2022-03-02,0.3032,735,905
316,2022-01-13,0.2343,505,1486
317,2022-03-03,0.0368,504,2883
318,2022-02-19,0.707,214,29
319,2022-02-22,0.1961,840,2615
320,2022-03-13,0.3961,890,1136
321,2022-03-09,0.5691,505,698
322,2022-01-24,0.5518,675,3026
323,2022-01-15,0.5657,698,2469
324,2022-03-02,0.5651,66,2409
325,2022-01-04,0.1282,66,521
326,2022-01-30,0.2596,583,933
327,2022-03-02,0.881,746,1123
328,2022-01-31,0.1919,694,94
329,2022-02-23,0.992,709,2776
330,2022-02-24,0.5329,258,2788
331,2022-02-12,0.5601,464,8
332,2022-03-10,0.9379,656,2757
333,2022-01-12,0.9431,53,1323
334,2022-03-05,0.4325,416,1122
335,2022-03-06,0.1217,530,1911
336,2022-02-23,0.4956,529,3108
337,2022-01-13,0.0435,738,919
338,2022-01-08,0.047,940,1720
339,2022-03-18,0.5324,323,21
340,2022-01-26,0.3919,342,335
341,2022-02-14,0.8801,827,103
342,2022-01-19,0.9903,231,2824
343,2022-02-28,0.4238,76,1023
344,2022-02-16,0.1969,337,1273
345,2022-01-21,0.0628,640,396
346,2022-01-25,0.0279,442,98
347,2022-01-04,0.5925,641,1369
348,2022-02-07,0.8405,253,441
349,2022-01-07,0.4736,981,1395
350,2022-01-15,0.8325,841,1366
351,2022-01-07,0.5197,242,298
352,2022-03-15,0.7757,634,1796
353,2022-03-02,0.7641,640,1828
354,2022-01-05,0.5789,87,248
355,2022-02-08,0.9167,386,1283
356,2022-01-08,0.8901,710,266
357,2022-03-12,0.7826,63,1810
358,2022-03-13,0.0548,625,2564
359,2022-02-07,0.4318,104,2775
360,2022-03-11,0.0558,53,1207
361,2022-02-17,0.8499,411,392
362,2022-01-29,0.6173,420,954
363,2022-02-13,0.8646,806,2702
364,2022-03-10,0.624,464,1572
365,2022-01-17,0.4642,438,2540
366,2022-03-02,0.6192,347,2666
367,2022-03-15,0.9376,801,106
368,2022-02-19,0.4541,336,2407
369,2022-01-03,0.1925,105,50
370,2022-01-13,0.5952,69,2428
371,2022-02-14,0.7894,198,2347
372,2022-02-15,0.126,521,1049
373,2022-01-03,0.3554,492,2968
374,2022-03-17,0.6209,190,995
375,2022-01-29,0.1377,45,247
376,2022-03-26,0.1277,598,1785
377,2022-01-27,0.5131,667,3089
378,2022-01-20,0.3577,597,2216
379,2022-02-21,0.7755,150,1923
380,2022-02-28,0.3087,351,1192
381,2022-02-22,0.3688,8,2120
382,2022-03-15,0.5864,694,592
383,2022-03-02,0.0573,519,2291
384,2022-03-16,0.8587,432,1408
385,2022-01-04,0.1954,205,2623
386,2022-02-27,0.9085,804,280
387,2022-03-21,0.3416,683,1948
388,2022-02-19,0.6948,478,2456
389,2022-01-07,0.6924,872,2369
390,2022-02-13,0.5661,343,2523
391,2022-02-03,0.2996,336,664
392,2022-02-17,0.1048,897,172
393,2022-02-07,0.4959,942,15
394,2022-03-01,0.6388,709,943
395,2022-01-10,0.4665,218,979
396,2022-02-14,0.4807,786,1357
397,2022-03-01,0.8073,384,840
398,2022-03-04,0.4003,845,27
399,2022-02-01,0.3628,75,1465
400,2022-03-03,0.03,117,583
401,2022-01-20,0.2906,199,2585
402,2022-01-21,0.5857,783,1474
403,2022-03-09,0.0439,30,815
404,2022-02-23,0.1978,178,896
405,2022-01-11,0.8854,736,713
406,2022-02-11,0.3398,567,1007
407,2022-01-25,0.1785,22,721
408,2022-03-18,0.8429,932,414
409,2022-03-05,0.021,693,562
410,2022-01-23,0.3789,806,454
411,2022-02-27,0.3384,215,1249
412,2022-03-11,0.4562,378,1525
413,2022-02-17,0.6609,963,2158
414,2022-03-05,0.9771,638,1776
415,2022-03-08,0.8784,66,485
416,2022-03-11,0.1444,946,535
417,2022-01-10,0.7949,196,2181
418,2022-02-14,0.3782,383,1302
419,2022-03-16,0.5995,1000,2605
420,2022-01-09,0.2445,47,3125
421,2022-03-13,0.616,193,2193
422,2022-02-16,0.2942,152,1342
423,2022-02-24,0.2472,644,1147
424,2022-01-19,0.8729,871,2081
425,2022-01-04,0.9684,907,2002
426,2022-02-16,0.2092,83,1927
427,2022-03-15,0.791,629,265
428,2022-02-21,0.1674,397,3077
429,2022-02-04,0.8824,769,2085
430,2022-01-07,0.3743,531,1901
431,2022-02-02,0.179,729,1531
432,2022-01-04,0.5255,494,2931
433,2022-01-05,0.9558,485,1099
434,2022-02-15,0.5812,653,2391
435,2022-02-13,0.6497,212,899
436,2022-01-23,0.8949,462,960
437,2022-02-16,0.3959,313,1740
438,2022-01-15,0.8887,585,643
439,2022-03-10,0.9355,383,1042
440,2022-01-26,0.5506,137,3078
441,2022-03-04,0.084,455,2125
442,2022-03-07,0.3516,597,168
443,2022-02-24,0.4653,636,1377
444,2022-01-15,0.4261,478,1771
445,2022-01-28,0.409,823,2037
446,2022-02-22,0.317,391,101
447,2022-02-08,0.1796,239,1087
448,2022-03-18,0.6454,367,337
449,2022-02-17,0.2945,513,2100
450,2022-03-16,0.5467,80,1132
451,2022-01-13,0.9266,100,485
452,2022-01-16,0.0713,39,2236
453,2022-02-06,0.2003,201,2765
454,2022-01-12,0.3292,309,3052
455,2022-02-03,0.8156,699,1124
456,2022-01-13,0.1906,618,564
457,2022-01-04,0.9984,770,2933
458,2022-03-07,0.7398,934,1069
459,2022-01-09,0.0085,306,1154
460,2022-02-17,0.8223,801,1654
461,2022-03-13,0.9458,841,2375
462,2022-02-23,0.7578,12,1933
463,2022-02-22,0.6541,779,611
464,2022-02-04,0.8655,233,929
465,2022-01-10,0.7233,214,1943
466,2022-02-16,0.2337,601,2263
467,2022-01-24,0.7576,739,1889
468,2022-01-22,0.3407,87,1282
469,2022-02-24,0.8458,439,3154
470,2022-01-26,0.9419,427,858
471,2022-02-04,0.4387,873,2287
472,2022-01-06,0.0301,142,2365
473,2022-01-20,0.8738,312,3022
474,2022-02-27,0.0097,829,2698
475,2022-01-27,0.8343,347,923
476,2022-01-27,0.4191,702,3082
477,2022-02-18,0.4034,797,2828
478,2022-03-01,0.5376,333,2404
479,2022-02-09,0.0232,804,131
480,2022-03-03,0.9221,157,1352
481,2022-01-16,0.5682,818,2469
482,2022-03-04,0.9138,587,1601
483,2022-02-19,0.9802,209,1600
484,2022-02-06,0.0637,395,771
485,2022-01-10,0.4748,336,2332
486,2022-01-21,0.9619,654,1247
487,2022-01-17,0.0932,106,2764
488,2022-02-03,0.5529,32,2822
489,2022-01-22,0.6034,27,764
490,2022-02-02,0.199,933,1580
491,2022-01-09,0.2838,238,1192
492,2022-02-07,0.6596,71,1862
493,2022-03-08,0.0575,530,45
494,2022-03-16,0.1718,880,1682
495,2022-01-31,0.3911,113,528
496,2022-01-02,0.5365,489,3043
497,2022-01-24,0.0688,978,845
498,2022-03-20,0.1299,210,1268
499,2022-02-16,0.4322,726,2722
500,2022-03-20,0.4748,618,2355
501,2022-02-13,0.9392,601,831
502,2022-02-22,0.5025,701,1879
503,2022-03-20,0.2754,7,584
504,2022-02-28,0.4457,844,1635
505,2022-01-26,0.6048,252,2153
506,2022-01-21,0.3289,582,2010
507,2022-02-04,0.4602,589,160
508,2022-03-11,0.7373,294,2647
509,2022-03-10,0.881,467,1420
510,2022-02-07,0.7003,728,1218
511,2022-03-08,0.3911,843,717
512,2022-02-16,0.4151,183,2530
513,2022-01-13,0.7332,468,1575
514,2022-01-29,0.9108,187,2861
515,2022-01-31,0.5686,402,2861
516,2022-02-28,0.9457,245,646
517,2022-02-25,0.2738,643,2202
518,2022-03-19,0.2919,938,273
519,2022-03-17,0.698,739,889
520,2022-03-19,0.9087,421,3120
521,2022-02-18,0.5528,377,313
522,2022-02-23,0.7554,516,3139
523,2022-02-10,0.7795,419,1847
524,2022-02-22,0.1648,212,2072
525,2022-03-16,0.0446,27,299
526,2022-02-05,0.6389,691,3070
527,2022-02-27,0.4619,351,3055
528,2022-02-07,0.3993,199,1624
529,2022-02-04,0.0378,256,469
530,2022-02-23,0.7091,139,1339
531,2022-02-23,0.6703,475,1985
532,2022-03-23,0.4614,84,2246
533,2022-01-28,0.657,730,1792
534,2022-03-16,0.1403,840,1143
535,2022-01-19,0.8416,174,73
536,2022-03-07,0.607,181,1204
537,2022-01-03,0.1242,759,1600
538,2022-01-13,0.1685,687,3127
539,2022-01-26,0.0112,279,628
540,2022-03-13,0.4407,182,887
541,2022-02-05,0.7144,914,2764
542,2022-02-07,0.5323,452,2853
543,2022-02-05,0.0478,650,2141
544,2022-01-20,0.641,733,2703
545,2022-01-15,0.897,399,2827
546,2022-03-02,0.3083,53,2450
547,2022-03-23,0.0047,790,1545
548,2022-01-06,0.7671,951,1022
549,2022-01-26,0.3746,244,819
550,2022-01-02,0.0914,431,114
551,2022-02-14,0.9893,345,787
552,2022-02-28,0.68,64,903
553,2022-02-10,0.9587,98,2720
554,2022-02-27,0.1679,171,180
555,2022-03-18,0.4157,110,1339
556,2022-01-09,0.3227,641,776
557,2022-02-24,0.6247,956,2218
558,2022-03-08,0.3951,438,494
559,2022-03-16,0.2324,108,1460
560,2022-01-13,0.3234,15,1647
561,2022-01-17,0.654,12,1594
562,2022-01-06,0.2128,225,270
563,2022-03-04,0.658,285,2662
564,2022-01-18,0.6239,44,275
565,2022-03-15,0.8855,420,1235
566,2022-03-22,0.7675,511,417
567,2022-02-14,0.7125,810,2331
568,2022-03-12,0.1715,982,388
569,2022-03-18,0.5999,646,2852
570,2022-02-22,0.3886,946,3159
571,2022-02-15,0.6937,340,718
572,2022-01-10,0.6354,905,2816
573,2022-01-09,0.318,871,2729
574,2022-03-26,0.4821,343,72
575,2022-01-06,0.6085,599,1838
576,2022-03-24,0.3824,655,3038
577,2022-03-07,0.2324,601,2886
578,2022-01-26,0.9884,238,86
579,2022-03-20,0.6163,918,508
580,2022-01-03,0.3088,755,1755
581,2022-01-22,0.7572,634,325
582,2022-02-16,0.0599,383,2042
583,2022-03-10,0.2966,155,1539
584,2022-01-24,0.2044,38,975
585,2022-03-03,0.9234,612,1817
586,2022-02-27,0.7393,336,549
587,2022-02-02,0.2781,659,3114
588,2022-02-10,0.0396,810,1699
589,2022-03-24,0.648,295,3074
590,2022-01-13,0.0237,867,3001
591,2022-03-10,0.3313,248,843
592,2022-01-01,0.5393,928,2723
593,2022-02-18,0.9884,820,2815
594,2022-03-06,0.6963,227,2490
595,2022-01-16,0.8727,533,1317
596,2022-03-09,0.1835,644,24
597,2022-01-12,0.0646,503,286
598,2022-03-10,0.9537,53,2598
599,2022-02-28,0.992,960,836
600,2022-03-15,0.1256,177,2427
601,2022-01-12,0.5488,814,837
602,2022-01-06,0.2363,80,1745
603,2022-02-15,0.725,318,672
604,2022-01-12,0.7217,250,1736
605,2022-02-11,0.1764,254,1241
606,2022-03-22,0.2854,459,2603
607,2022-01-13,0.2014,883,1970
608,2022-03-06,0.08,995,1472
609,2022-03-06,0.3982,171,1928
610,2022-02-19,0.4414,517,2496
611,2022-01-27,0.7349,778,638
612,2022-02-10,0.8196,812,1974
613,2022-03-06,0.0198,390,1750
614,2022-01-05,0.854,777,1229
615,2022-03-14,0.5952,156,2264
616,2022-01-21,0.7266,263,1558
617,2022-01-25,0.4637,464,1160
618,2022-02-04,0.3751,620,1969
619,2022-03-25,0.0719,139,2928
620,2022-02-21,0.4693,158,776
621,2022-03-23,0.0042,882,2050
622,2022-01-05,0.7304,383,2012
623,2022-03-21,0.4046,425,1616
624,2022-02-17,0.9705,382,1573
625,2022-02-01,0.4896,656,2409
626,2022-01-03,0.0712,906,159
627,2022-03-11,0.9925,127,1576
628,2022-01-08,0.9321,166,795
629,2022-02-07,0.763,980,1045
630,2022-01-01,0.7713,769,2958
631,2022-01-16,0.3486,726,2001
632,2022-01-30,0.635,377,2852
633,2022-02-05,0.0577,394,1736
634,2022-03-10,0.7357,248,1956
635,2022-01-26,0.0345,832,1480
636,2022-02-24,0.631,692,115
637,2022-02-10,0.6975,660,605
638,2022-01-18,0.2613,466,2789
639,2022-02-17,0.1474,253,2466
640,2022-01-26,0.5783,678,661
641,2022-02-12,0.0123,789,378
642,2022-03-15,0.6444,938,1574
643,2022-03-01,0.3977,600,329
644,2022-03-08,0.5185,193,1732
645,2022-01-04,0.1658,437,1035
646,2022-01-01,0.6918,512,2183
647,2022-01-25,0.6585,391,2400
648,2022-03-13,0.308,421,3082
649,2022-01-29,0.8764,745,364
650,2022-03-12,0.1093,586,3181
651,2022-01-17,0.7975,833,584
652,2022-02-19,0.269,214,3064
653,2022-03-20,0.398,315,26
654,2022-01-14,0.987,835,2014
655,2022-03-21,0.0016,71,3169
656,2022-02-13,0.6963,537,1707
657,2022-03-25,0.6545,750,1765
658,2022-01-01,0.1706,383,763
659,2022-01-02,0.704,202,1992
660,2022-02-25,0.182,971,451
661,2022-03-19,0.4507,833,870
662,2022-03-16,0.1856,60,3071
663,2022-02-16,0.1827,777,785
664,2022-01-07,0.2594,923,1674
665,2022-01-16,0.4407,934,2557
666,2022-02-05,0.1092,651,680
667,2022-03-18,0.0798,87,1547
668,2022-01-20,0.1247,65,1401
669,2022-02-18,0.0297,240,1957
670,2022-03-10,0.4852,778,412
671,2022-01-20,0.0095,272,3079
672,2022-01-20,0.9552,681,2385
673,2022-03-24,0.7892,42,396
674,2022-01-05,0.2111,810,29
675,2022-03-15,0.3757,532,3118
676,2022-01-12,0.2658,497,1938
677,2022-01-02,0.7569,618,1759
678,2022-02-17,0.3366,698,1405
679,2022-01-15,0.9994,836,981
680,2022-01-22,0.941,681,1632
681,2022-03-21,0.3784,58,1458
682,2022-02-07,0.8731,825,410
683,2022-02-14,0.0031,891,2860
684,2022-03-12,0.4018,855,568
685,2022-02-22,0.0257,125,2173
686,2022-01-05,0.2795,716,3077
687,2022-01-11,0.8151,377,1851
688,2022-03-12,0.6184,674,1946
689,2022-02-10,0.5149,676,769
690,2022-01-15,0.0031,653,1319
691,2022-03-02,0.0166,368,187
692,2022-02-22,0.9696,753,1333
693,2022-02-23,0.6779,239,2485
694,2022-01-13,0.4845,756,2509
695,2022-01-27,0.794,356,1752
696,2022-01-04,0.9391,964,1950
697,2022-02-06,0.9869,877,2865
698,2022-03-19,0.9052,751,1576
699,2022-03-17,0.2939,199,2916
700,2022-01-03,0.1432,532,2342
701,2022-02-09,0.7849,733,2066
702,2022-01-28,0.0317,509,356
703,2022-02-26,0.3013,689,2247
704,2022-01-13,0.9872,478,688
705,2022-01-24,0.8964,977,473
706,2022-02-03,0.4822,553,986
707,2022-02-02,0.2434,174,3085
708,2022-03-23,0.9442,716,366
709,2022-01-18,0.1055,732,119
710,2022-02-08,0.1602,951,1337
711,2022-02-11,0.9026,784,1148
712,2022-02-11,0.2204,263,2727
713,2022-01-01,0.4763,919,2746
714,2022-03-02,0.1231,139,2189
715,2022-02-07,0.6335,503,370
716,2022-03-16,0.7955,340,916
717,2022-01-21,0.9318,784,2460
718,2022-01-15,0.0647,351,1544
719,2022-02-22,0.9102,760,3014
720,2022-01-05,0.725,669,2630
721,2022-02-04,0.7851,989,1789
722,2022-01-04,0.8084,228,1061
723,2022-03-08,0.1157,89,456
724,2022-02-05,0.0891,758,2425
725,2022-01-30,0.9372,762,475
726,2022-01-15,0.5728,130,1283
727,2022-03-06,0.9541,590,3018
728,2022-03-10,0.0017,63,2416
729,2022-01-23,0.5356,867,1589
730,2022-01-06,0.9798,327,3159
731,2022-02-11,0.365,695,517
732,2022-02-04,0.5198,616,2419
733,2022-01-20,0.2221,404,37
734,2022-03-04,0.5383,471,1294
735,2022-03-24,0.1447,965,1215
736,2022-01-28,0.8372,511,2785
737,2022-02-28,0.4558,615,1160
738,2022-02-11,0.1459,681,2879
739,2022-03-20,0.0343,327,1265
740,2022-02-10,0.5024,705,505
741,2022-02-01,0.2735,868,2893
742,2022-02-27,0.574,646,883
743,2022-01-17,0.495,721,1542
744,2022-02-01,0.0588,829,1364
745,2022-01-21,0.1527,733,862
746,2022-01-31,0.8481,956,921
747,2022-02-08,0.7004,53,3178
748,2022-01-18,0.179,499,2979
749,2022-02-17,0.3918,834,2700
750,2022-02-18,0.9124,163,88
751,2022-03-25,0.5479,345,1730
752,2022-02-07,0.6779,356,3103
