169,2022-03-15,0.0882,602,6319
170,2022-01-24,0.9163,370,5718
171,2022-01-24,0.6811,694,539
172,2022-03-09,0.5692,744,2613
173,2022-01-23,0.4508,760,3935
174,2022-01-03,0.3704,307,6253
175,2022-01-31,0.4891,559,6102
176,2022-03-09,0.1903,601,1397
177,2022-03-05,0.0427,361,3356
178,2022-03-20,0.4649,472,2657
179,2022-01-09,0.9234,866,3303
180,2022-01-18,0.4636,920,3804
181,2022-01-10,0.4522,145,6044
182,2022-02-07,0.7506,429,200
183,2022-02-09,0.8734,807,2594
184,2022-02-20,0.3815,891,5178
185,2022-03-18,0.1494,374,114
186,2022-01-19,0.4344,837,5421
187,2022-03-17,0.9054,154,4857
188,2022-01-29,0.946,222,776
189,2022-02-23,0.0164,483,1227
190,2022-03-01,0.2709,202,177
191,2022-02-28,0.4973,162,2486
192,2022-01-30,0.8298,874,4500
193,2022-03-06,0.2777,194,3985
194,2022-02-28,0.6068,511,3545
195,2022-02-18,0.4351,872,1309
196,2022-03-05,0.4873,681,489
197,2022-03-17,0.3534,108,548
198,2022-01-19,0.953,722,3905
199,2022-03-03,0.6078,144,1926
200,2022-01-02,0.5188,506,1772
201,2022-03-20,0.4163,13,2523
202,2022-03-23,0.6315,346,5164
203,2022-02-18,0.3106,633,3514
204,2022-03-15,0.6116,613,1060
205,2022-01-08,0.5296,349,5937
206,2022-02-02,0.3734,705,1049
207,2022-02-18,0.3696,993,3879
208,2022-03-20,0.0631,457,3031
209,2022-03-18,0.417,214,2672
210,2022-01-17,0.6883,931,2560
211,2022-01-02,0.6339,923,3900
212,2022-03-13,0.7868,568,2791
213,2022-03-01,0.5772,339,5720
214,2022-01-23,0.1944,130,2636
215,2022-01-21,0.7816,586,1875
216,2022-02-22,0.7081,624,1941
217,2022-03-02,0.8133,255,4002
218,2022-01-17,0.5633,911,158
219,2022-02-19,0.3135,901,783
220,2022-02-23,0.3841,151,5108
221,2022-01-27,0.3217,541,4021
222,2022-03-07,0.4627,922,5962
223,2022-02-28,0.266,460,3191
224,2022-02-10,0.7774,810,6307
225,2022-02-15,0.2762,146,2980
226,2022-02-01,0.8478,60,3880
227,2022-01-14,0.2466,648,25
228,2022-01-26,0.3272,844,5084
229,2022-02-07,0.4826,149,6419
230,2022-01-18,0.2728,327,3970
231,2022-02-20,0.9853,619,4393
232,2022-02-20,0.2001,830,5290
233,2022-03-17,0.1882,945,4895
234,2022-01-21,0.6051,302,6008
235,2022-03-15,0.0606,906,1596
236,2022-02-18,0.5235,516,2313
237,2022-01-25,0.2482,385,3465
238,2022-01-12,0.7006,873,89
239,2022-03-12,0.2982,209,1180
240,2022-02-14,0.2961,29,5338
241,2022-03-04,0.644,431,644
242,2022-01-20,0.3686,794,1209
243,2022-01-17,0.4467,391,4548
244,2022-01-27,0.157,454,6213
245,2022-01-12,0.3141,959,2240
246,2022-01-10,0.4559,202,5785
247,2022-01-01,0.6065,291,1334
248,2022-02-11,0.5865,330,138
249,2022-02-06,0.1239,888,2674
250,2022-03-18,0.5526,377,1161
251,2022-01-24,0.3153,737,3072
252,2022-02-04,0.5501,643,3557
253,2022-03-23,0.6463,405,1458
254,2022-01-26,0.3266,856,6230
255,2022-03-20,0.0345,289,2654
256,2022-03-20,0.5656,582,322
257,2022-03-10,0.8833,57,5920
258,2022-01-16,0.7173,135,4068
259,2022-02-17,0.0639,69,1146
260,2022-03-15,0.1516,535,1338
261,2022-03-01,0.9401,240,752
262,2022-01-23,0.7547,995,2925
263,2022-02-27,0.3382,422,2814
264,2022-03-10,0.7509,504,3281
265,2022-01-08,0.5451,537,3410
266,2022-01-25,0.6418,405,5690
267,2022-01-18,0.155,842,732
268,2022-01-18,0.8144,459,1303
269,2022-01-27,0.1152,933,2136
270,2022-02-19,0.2274,57,5281
271,2022-02-13,0.6835,24,429
272,2022-03-11,0.6429,714,1847
273,2022-03-11,0.4787,43,1794
274,2022-01-18,0.7585,972,1250
275,2022-02-18,0.9544,140,4100
276,2022-02-01,0.3195,396,6192
277,2022-02-07,0.6343,405,157
278,2022-03-15,0.5102,296,4032
279,2022-01-12,0.0235,731,5710
280,2022-02-17,0.4149,69,328
281,2022-02-11,0.2001,36,1710
282,2022-03-13,0.2295,503,58
283,2022-02-13,0.3494,82,4764
284,2022-03-20,0.8816,521,1344
285,2022-03-05,0.3972,155,4392
286,2022-03-23,0.0073,642,6096
287,2022-03-19,0.6228,272,4556
288,2022-01-22,0.3743,397,1309
289,2022-02-11,0.8348,772,4977
290,2022-01-07,0.2563,200,2679
291,2022-01-11,0.8979,402,976
292,2022-01-04,0.6505,462,236
293,2022-03-02,0.4455,990,5336
294,2022-01-11,0.6718,788,3323
295,2022-02-17,0.2046,115,341
296,2022-02-08,0.3875,109,6085
297,2022-02-28,0.9331,210,1639
298,2022-01-17,0.7598,753,6121
299,2022-03-22,0.2986,706,5523
300,2022-01-11,0.2143,607,2485
301,2022-01-25,0.3609,55,5307
302,2022-01-22,0.6261,580,2067
303,2022-01-01,0.2168,24,2538
304,2022-01-15,0.0124,849,1482
305,2022-01-24,0.8604,211,4092
306,2022-03-22,0.9468,397,5897
307,2022-02-14,0.3274,400,4930
308,2022-02-04,0.7539,942,4027
309,2022-03-05,0.4802,611,2337
310,2022-03-07,0.795,683,2035
311,2022-01-27,0.0777,109,2
312,2022-02-03,0.8527,634,409
313,2022-01-26,0.8572,969,2246
314,2022-01-30,0.9302,310,3645
315,2022-01-22,0.3814,581,1306
316,2022-03-13,0.0972,376,1763
317,2022-03-18,0.6458,994,3466
318,2022-03-08,0.7418,381,623
319,2022-03-06,0.28,669,183
320,2022-02-20,0.2975,35,983
321,2022-01-25,0.3021,269,3743
322,2022-01-20,0.9301,908,1676
323,2022-02-19,0.1203,651,6096
324,2022-01-01,0.9524,811,248
325,2022-01-01,0.8803,954,3903
326,2022-02-12,0.1746,115,705
327,2022-03-21,0.7248,466,4749
328,2022-02-11,0.6949,279,2212
329,2022-02-26,0.0226,576,3929
330,2022-03-19,0.0633,708,1255
331,2022-01-18,0.2155,407,5554
332,2022-01-10,0.3774,38,4074
333,2022-02-20,0.4325,476,3378
334,2022-02-06,0.175,13,4724
335,2022-02-07,0.8974,672,516
336,2022-03-20,0.9594,897,2300
337,2022-03-03,0.7099,736,3925
338,2022-02-05,0.2027,273,199
339,2022-01-23,0.6712,986,1540
340,2022-01-24,0.2348,458,15
341,2022-03-19,0.9958,45,4613
342,2022-03-03,0.8354,445,4578
343,2022-03-05,0.9521,500,6487
344,2022-02-12,0.2315,868,6082
345,2022-01-15,0.0473,372,724
346,2022-01-20,0.598,467,3870
347,2022-02-27,0.5446,382,5395
348,2022-03-18,0.9018,743,4513
349,2022-03-08,0.5408,328,6022
350,2022-03-20,0.6393,416,1425
351,2022-02-28,0.5802,381,3829
352,2022-01-24,0.9835,785,2395
353,2022-02-08,0.1476,688,6157
354,2022-01-01,0.8894,691,4442
355,2022-01-11,0.4078,984,3536
356,2022-02-11,0.0864,259,1127
357,2022-01-01,0.3328,367,5287
358,2022-02-18,0.4666,771,4417
359,2022-01-25,0.8618,168,350
360,2022-01-01,0.3435,940,5120
361,2022-03-03,0.1451,349,4425
362,2022-03-17,0.6327,762,1306
363,2022-01-05,0.8511,587,1142
364,2022-01-30,0.9772,811,1686
365,2022-03-13,0.8247,405,669
366,2022-03-25,0.8234,901,916
367,2022-03-16,0.9905,557,343
368,2022-01-29,0.5196,589,33
369,2022-02-02,0.2547,563,5444
370,2022-01-27,0.9423,757,1857
371,2022-02-24,0.684,806,2743
372,2022-02-14,0.4892,333,5995
373,2022-03-15,0.8365,382,4492
374,2022-01-10,0.9369,535,5381
375,2022-03-01,0.8194,224,4726
376,2022-03-07,0.3511,417,5634
377,2022-01-08,0.7516,108,1849
378,2022-01-14,0.6405,464,1275
379,2022-01-22,0.8343,916,6171
380,2022-03-08,0.1883,0,4132
381,2022-02-28,0.7999,507,1182
382,2022-02-28,0.9158,711,2511
383,2022-02-10,0.2418,415,2481
384,2022-01-10,0.8252,554,5228
385,2022-02-13,0.0966,834,1564
386,2022-02-21,0.0235,31,2423
387,2022-03-21,0.1211,190,6357
388,2022-01-29,0.6805,68,2076
389,2022-01-27,0.4526,121,3456
390,2022-02-13,0.9449,677,3301
391,2022-01-16,0.0106,611,2459
392,2022-03-08,0.3432,383,1707
393,2022-01-04,0.3038,634,4830
394,2022-01-17,0.9196,650,5036
395,2022-01-28,0.5933,695,4025
396,2022-01-18,0.977,511,2618
397,2022-01-04,0.3515,261,5739
398,2022-01-27,0.4736,816,3143
399,2022-01-04,0.7529,788,802
400,2022-01-09,0.4227,601,5080
401,2022-01-03,0.8806,971,5610
402,2022-01-11,0.4903,27,3112
403,2022-01-10,0.0387,499,6218
404,2022-02-20,0.9059,486,2065
405,2022-02-23,0.5437,84,2010
406,2022-03-06,0.7243,732,5171
407,2022-01-13,0.9223,465,3111
408,2022-02-15,0.7491,247,4944
409,2022-03-12,0.984,35,2644
410,2022-03-01,0.3098,795,5767
411,2022-01-30,0.8546,221,5027
412,2022-03-23,0.4106,10,5601
413,2022-01-30,0.1284,883,5531
414,2022-01-08,0.7808,957,4147
415,2022-01-18,0.4444,514,1484
416,2022-01-18,0.4632,713,4628
417,2022-03-01,0.3882,947,4388
418,2022-01-07,0.6537,49,2074
419,2022-01-17,0.5857,714,4233
420,2022-03-16,0.4911,923,3700
421,2022-03-08,0.2934,166,326
422,2022-02-25,0.2903,339,3495
423,2022-02-15,0.1097,158,629
424,2022-03-03,0.1991,497,2040
425,2022-03-26,0.0057,794,6099
426,2022-02-14,0.8068,927,1446
427,2022-03-01,0.7725,44,2476
428,2022-03-05,0.1827,348,5595
429,2022-01-14,0.5836,505,1873
430,2022-01-08,0.7138,827,5740
431,2022-02-24,0.948,118,831
432,2022-03-08,0.1644,135,6064
433,2022-03-02,0.9788,619,4610
434,2022-02-28,0.0237,508,3003
435,2022-02-18,0.7943,440,168
436,2022-02-06,0.7084,919,5683
437,2022-01-06,0.3683,556,871
438,2022-03-07,0.4186,34,2284
439,2022-02-20,0.4363,718,3459
440,2022-03-18,0.0669,89,2152
441,2022-02-07,0.8778,680,2929
442,2022-01-02,0.4746,519,1992
443,2022-02-13,0.9066,896,1126
444,2022-03-15,0.121,165,707
445,2022-03-22,0.5704,680,1609
446,2022-02-24,0.4461,559,3058
447,2022-01-23,0.5574,489,547
448,2022-02-28,0.9709,672,1519
449,2022-03-02,0.5821,118,4584
450,2022-03-26,0.0398,207,1207
451,2022-02-11,0.3003,764,5746
452,2022-02-09,0.3907,380,491
453,2022-01-15,0.5102,12,923
454,2022-02-15,0.5246,272,4797
455,2022-01-09,0.5305,310,1122
456,2022-03-06,0.3195,249,3935
457,2022-02-09,0.8012,193,5439
458,2022-02-13,0.4748,490,1754
459,2022-03-04,0.099,397,4530
460,2022-03-14,0.6334,554,580
461,2022-03-06,0.1461,130,4176
462,2022-03-01,0.1454,778,557
463,2022-01-26,0.4777,74,4637
464,2022-02-28,0.1647,641,6171
465,2022-01-19,0.4135,640,2963
466,2022-03-07,0.9376,847,2150
467,2022-02-06,0.4064,770,3537
468,2022-01-04,0.0429,328,6394
469,2022-02-25,0.3946,197,5502
470,2022-03-03,0.7265,382,3201
471,2022-03-07,0.4498,856,1840
472,2022-03-21,0.7486,130,3926
473,2022-01-02,0.6149,809,4174
474,2022-01-25,0.8887,661,6188
475,2022-01-20,0.6353,247,4906
476,2022-02-12,0.5213,509,6333
477,2022-01-12,0.0751,614,253
478,2022-01-14,0.4173,575,695
479,2022-02-05,0.7045,795,1192
480,2022-01-13,0.7729,40,3027
481,2022-01-05,0.2774,287,3805
482,2022-03-09,0.6502,939,2797
483,2022-03-14,0.3035,548,4958
484,2022-02-05,0.3271,315,3849
485,2022-01-23,0.5114,395,6204
486,2022-02-21,0.8712,704,4829
487,2022-01-26,0.6952,945,5588
488,2022-01-11,0.6052,676,6437
489,2022-03-10,0.574,480,2761
490,2022-03-26,0.091,501,2805
491,2022-02-09,0.5327,631,5172
492,2022-01-07,0.0629,644,2197
493,2022-03-08,0.9342,895,2367
494,2022-02-13,0.5944,233,2564
495,2022-03-05,0.9268,331,1961
496,2022-03-24,0.566,356,2509
497,2022-02-16,0.1918,343,4240
498,2022-01-22,0.6761,285,2161
499,2022-01-02,0.5978,685,5399
500,2022-02-15,0.1884,627,6446
501,2022-01-21,0.1393,788,5638
502,2022-02-01,0.295,703,5619
503,2022-02-15,0.3615,555,4529
504,2022-02-10,0.3211,817,3790
505,2022-02-10,0.5817,177,960
506,2022-02-16,0.7246,897,2387
507,2022-01-19,0.6386,210,4899
508,2022-02-17,0.7899,850,2763
509,2022-02-13,0.1831,663,4071
510,2022-02-10,0.375,401,3967
511,2022-01-11,0.717,954,4654
512,2022-02-12,0.4591,349,1198
513,2022-01-04,0.2547,73,2068
514,2022-02-17,0.1244,385,4511
515,2022-02-10,0.9839,3,545
516,2022-03-06,0.1889,956,2087
517,2022-01-13,0.9278,465,4510
518,2022-03-26,0.5836,283,4187
519,2022-01-15,0.5675,203,2176
520,2022-01-26,0.051,437,5145
521,2022-03-02,0.9817,609,885
522,2022-02-10,0.4764,396,2565
523,2022-02-18,0.1194,185,1006
524,2022-01-12,0.3613,820,446
525,2022-02-19,0.041,71,2272
526,2022-01-07,0.1075,548,2198
527,2022-03-20,0.1274,98,6086
528,2022-01-06,0.6867,209,327
529,2022-02-07,0.8913,580,490
530,2022-01-12,0.0099,345,5114
531,2022-01-11,0.7196,291,3520
532,2022-03-08,0.2407,225,5065
533,2022-01-29,0.6037,769,2185
534,2022-02-11,0.9279,362,1936
535,2022-01-20,0.1517,566,4785
536,2022-01-05,0.3167,225,1407
537,2022-01-17,0.8057,844,3139
538,2022-02-03,0.2031,631,142
539,2022-01-31,0.9545,93,4679
540,2022-01-20,0.7405,997,2209
541,2022-01-27,0.8096,127,783
542,2022-03-16,0.2462,416,1810
543,2022-02-21,0.242,624,1356
544,2022-02-02,0.8919,939,1805
545,2022-01-01,0.2795,3,1956
546,2022-03-19,0.6712,445,4748
547,2022-01-15,0.8609,869,3167
548,2022-01-17,0.4462,237,822
549,2022-03-06,0.8473,418,5836
550,2022-01-06,0.4441,153,6055
551,2022-02-22,0.8881,871,5038
552,2022-01-30,0.7507,23,4434
553,2022-02-22,0.7651,210,5515
554,2022-03-09,0.4915,808,4292
555,2022-02-13,0.3423,21,4088
556,2022-03-25,0.5076,397,3622
557,2022-01-08,0.6066,381,1183
558,2022-03-11,0.7035,615,5725
559,2022-02-14,0.6833,172,6455
560,2022-03-09,0.404,223,2574
561,2022-01-11,0.3533,280,2037
562,2022-03-15,0.7149,920,1891
563,2022-01-19,0.3794,898,3847
564,2022-01-26,0.9607,702,4614
565,2022-03-05,0.2441,714,529
566,2022-01-26,0.4522,819,179
567,2022-03-02,0.3889,353,2945
568,2022-03-04,0.381,502,3574
569,2022-02-22,0.7242,931,3474
570,2022-03-05,0.0895,261,2852
571,2022-03-22,0.2286,375,2128
572,2022-01-15,0.4785,172,1795
573,2022-02-14,0.8536,660,4236
574,2022-01-01,0.5991,829,1603
575,2022-01-25,0.8459,390,2986
576,2022-01-22,0.048,234,737
577,2022-01-05,0.7071,162,756
578,2022-02-23,0.6154,566,410
579,2022-01-05,0.2504,537,2090
580,2022-01-18,0.4531,300,1160
581,2022-01-17,0.8585,285,1523
582,2022-01-30,0.2291,319,1365
583,2022-03-15,0.5205,237,755
584,2022-03-11,0.6209,586,5362
585,2022-03-16,0.7831,892,6071
586,2022-02-03,0.1759,561,3852
587,2022-01-14,0.942,916,1375
588,2022-01-02,0.2362,827,1600
589,2022-02-01,0.6026,78,551
590,2022-01-27,0.7728,275,6415
591,2022-01-16,0.1787,127,6382
592,2022-02-16,0.4625,779,3022
593,2022-02-24,0.7232,156,4371
594,2022-03-07,0.9322,251,6446
595,2022-03-05,0.0087,875,1407
596,2022-01-31,0.7663,525,169
597,2022-03-20,0.5009,916,465
598,2022-03-01,0.3938,171,396
599,2022-01-17,0.4691,866,1083
600,2022-01-14,0.2419,623,3008
601,2022-01-02,0.5739,285,3788
602,2022-01-08,0.2458,179,5818
603,2022-02-19,0.1099,254,1327
604,2022-03-18,0.6401,772,346
605,2022-02-11,0.0671,386,1113
606,2022-02-04,0.0006,471,4332
607,2022-01-18,0.7988,693,6178
608,2022-02-08,0.395,554,5949
609,2022-02-16,0.4039,537,3822
610,2022-01-08,0.9621,965,4257
611,2022-02-17,0.3539,620,4730
612,2022-03-18,0.7184,767,3319
613,2022-03-24,0.7516,536,3339
614,2022-02-09,0.1669,878,4093
615,2022-02-03,0.1262,37,1694
616,2022-02-13,0.0734,376,2444
617,2022-02-15,0.1155,925,3378
618,2022-02-14,0.3826,306,3060
619,2022-03-24,0.0239,498,1627
620,2022-02-15,0.7503,220,3567
621,2022-02-17,0.7751,768,1205
622,2022-01-17,0.4499,604,6475
623,2022-01-27,0.7588,143,5317
624,2022-02-20,0.7938,405,2002
625,2022-03-06,0.1423,922,1860
626,2022-02-25,0.9037,258,3987
627,2022-01-23,0.3992,729,3810
628,2022-02-04,0.3716,209,3795
629,2022-01-15,0.1304,982,420
630,2022-01-08,0.2454,149,5243
631,2022-02-28,0.9227,302,3064
632,2022-02-23,0.0531,476,3166
633,2022-01-10,0.887,893,3550
634,2022-02-04,0.0781,301,2906
635,2022-01-18,0.8211,564,3908
636,2022-01-25,0.0405,889,3927
637,2022-02-08,0.0678,339,1584
638,2022-01-24,0.3103,518,1359
639,2022-03-17,0.0111,103,1195
640,2022-01-27,0.7443,575,2208
641,2022-01-30,0.0599,521,1791
642,2022-02-03,0.6307,380,197
643,2022-03-14,0.4484,342,5021
644,2022-03-20,0.4603,636,2675
645,2022-01-15,0.2849,52,4235
646,2022-03-11,0.5856,904,3591
647,2022-03-08,0.7585,443,6255
648,2022-02-13,0.514,682,6384
649,2022-03-16,0.548,766,4639
650,2022-01-17,0.5059,991,1256
651,2022-03-17,0.9329,386,2704
652,2022-01-07,0.6606,450,5992
653,2022-01-03,0.7225,273,1179
654,2022-02-16,0.1422,936,1608
655,2022-02-03,0.0932,393,2259
656,2022-03-12,0.3944,42,360
657,2022-01-01,0.3029,976,1089
658,2022-02-11,0.1945,582,1586
659,2022-01-29,0.4176,845,1242
660,2022-03-26,0.4269,581,2090
661,2022-03-02,0.9904,215,4
662,2022-03-23,0.991,167,306
663,2022-03-14,0.2655,494,6447
664,2022-03-18,0.0661,479,1356
665,2022-02-08,0.9248,505,935
666,2022-03-16,0.08,470,2807
667,2022-02-16,0.6168,381,3841
668,2022-01-28,0.9557,264,4727
669,2022-03-22,0.5586,910,6079
670,2022-02-23,0.3306,680,2674
671,2022-01-20,0.5267,683,5586
672,2022-03-13,0.8354,603,4260
673,2022-03-19,0.6826,825,4864
674,2022-02-20,0.7783,251,1853
675,2022-03-21,0.8149,444,3959
676,2022-01-07,0.2722,962,4168
677,2022-01-02,0.3006,996,5933
678,2022-01-04,0.9913,52,4847
679,2022-02-11,0.3003,883,2110
680,2022-03-07,0.1065,151,4546
681,2022-02-17,0.2236,802,1793
682,2022-02-08,0.8807,254,3803
683,2022-01-27,0.9052,948,807
684,2022-03-19,0.6974,517,2973
685,2022-03-09,0.4126,409,3434
686,2022-01-01,0.5666,306,664
687,2022-03-16,0.2425,638,3941
688,2022-03-21,0.9485,678,543
689,2022-02-06,0.775,948,466
690,2022-02-18,0.4356,834,3540
691,2022-01-19,0.154,484,250
692,2022-01-20,0.3338,379,968
693,2022-02-27,0.308,498,4029
694,2022-03-08,0.9278,405,4820
695,2022-02-14,0.214,440,1926
696,2022-03-22,0.2865,625,1350
697,2022-01-12,0.3361,612,2679
698,2022-02-02,0.5934,873,678
699,2022-03-16,0.1007,84,6041
700,2022-03-16,0.0085,553,3510
701,2022-02-26,0.4926,94,5712
702,2022-03-01,0.648,52,17
703,2022-03-17,0.4712,33,1093
704,2022-02-19,0.2914,863,3004
705,2022-01-20,0.6787,940,5734
706,2022-01-08,0.3573,585,716
707,2022-03-08,0.0404,914,2537
708,2022-02-27,0.3301,39,4774
709,2022-03-08,0.0823,40,5032
710,2022-02-06,0.0002,944,1574
711,2022-01-23,0.7895,918,3201
712,2022-03-15,0.8242,502,880
713,2022-01-20,0.2673,298,5041
714,2022-03-10,0.8368,73,5019
715,2022-01-19,0.2844,66,3787
716,2022-01-11,0.6062,266,1289
717,2022-03-16,0.6435,716,4217
718,2022-02-04,0.0961,621,1833
719,2022-01-03,0.689,32,3222
720,2022-03-13,0.8522,680,1333
721,2022-01-04,0.6949,829,3706
722,2022-03-20,0.3588,521,2510
723,2022-03-16,0.2937,722,3285
724,2022-03-09,0.418,952,1926
725,2022-03-20,0.7943,867,2533
726,2022-02-21,0.6663,215,1971
727,2022-01-20,0.4613,720,1271
728,2022-02-07,0.0368,60,4814
729,2022-01-03,0.8751,151,882
730,2022-03-14,0.9982,129,1223
731,2022-01-19,0.7228,289,6310
732,2022-02-12,0.3327,327,4745
733,2022-01-25,0.2393,493,3566
734,2022-01-26,0.4099,952,5278
735,2022-02-23,0.6683,687,4522
736,2022-02-08,0.7294,309,5809
737,2022-01-21,0.2098,484,5375
738,2022-03-09,0.0338,160,3201
739,2022-01-21,0.1915,67,400
740,2022-02-08,0.0314,873,2065
741,2022-01-22,0.3896,832,4076
742,2022-02-14,0.4635,989,3256
743,2022-02-25,0.7837,883,2650
744,2022-02-08,0.4496,835,2678
745,2022-01-23,0.7453,724,3459
